Id,Road_Type,Property_Shape,House_Type,House_Condition,Construction_Year,Remodel_Year,BsmtFinSF1,Total_Basement_Area,Air_Conditioning,First_Floor_Area,Second_Floor_Area,LowQualFinSF,Underground_Full_Bathroom,Full_Bathroom_Above_Grade,Bedroom_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Fireplaces,Garage,Garage_Built_Year,Garage_Area,Pool_Area,Miscellaneous_Value,Year_Sold,Sale_Price
1279,Paved,Reg,1Fam,5,2002,2002,804,1128,Y,1128,903,0,1,2,3,Gd,7,1,Attchd,2002,642.8541809,0,0,2008,237000
1280,Paved,Reg,1Fam,4,1920,1950,0,698,Y,698,430,0,0,1,2,TA,6,0,Detchd,1980,421.996364,0,0,2010,68400
1281,Paved,IR1,1Fam,5,2002,2002,788,1573,Y,1573,0,0,1,2,3,Gd,6,0,Attchd,2002,389.5374492,0,0,2009,227000
1282,Paved,IR1,1Fam,5,1990,1990,1053,1309,Y,1339,0,0,1,2,2,TA,6,1,Attchd,1990,160.5720338,0,0,2006,180000
1283,Paved,IR1,1Fam,7,1977,2008,532,1040,Y,1040,0,0,0,2,3,Gd,5,0,Detchd,1977,319.2498559,0,0,2009,150500
1284,Paved,Reg,Duplex,5,1971,1971,0,912,Y,912,912,0,0,2,4,TA,8,0,NA,NA,409.5999915,0,0,2010,139000
1285,Paved,Reg,1Fam,7,1919,1990,0,804,Y,1699,748,0,0,2,4,Gd,10,1,Detchd,1969,155.6298345,0,0,2010,169000
1286,Paved,Reg,1Fam,6,1939,1950,0,780,Y,825,587,0,0,1,4,TA,6,1,Detchd,1939,350.1235863,0,0,2009,132500
1287,Paved,Reg,1Fam,5,1963,1963,569,1328,Y,1328,0,0,1,1,3,TA,6,2,Attchd,1963,125.8239237,0,0,2010,143000
1288,Paved,IR1,1Fam,5,1964,1964,812,1624,Y,1582,0,0,0,2,4,TA,7,0,Attchd,1964,504.2408707,0,0,2006,190000
1289,Paved,IR1,TwnhsE,5,2000,2000,1158,1501,Y,1659,0,0,1,2,2,Ex,5,1,Attchd,2000,491.4335521,0,0,2009,278000
1290,Paved,IR1,1Fam,5,2006,2006,0,1085,Y,1120,850,0,0,2,3,Ex,8,1,BuiltIn,2006,390.1685539,0,0,2006,281000
1291,Paved,IR1,1Fam,7,1964,1964,1014,1152,Y,1152,0,0,1,1,3,TA,6,1,Attchd,1964,462.7083023,0,0,2010,180500
1292,Paved,Reg,Twnhs,7,1972,1972,231,630,Y,630,672,0,0,2,3,TA,6,0,Detchd,1972,343.2882477,0,0,2009,119500
1293,Paved,Reg,1Fam,4,1892,1965,0,994,N,1378,994,0,0,2,4,TA,11,0,Attchd,1985,561.8612758,0,0,2009,107500
1294,Paved,Reg,1Fam,5,1976,1976,194,832,Y,832,832,0,0,2,4,TA,8,1,Attchd,1976,521.1919244,0,0,2006,162900
1295,Paved,Reg,1Fam,7,1955,1990,167,864,Y,864,0,0,1,1,2,TA,5,0,Detchd,1957,228.7423828,0,0,2006,115000
1296,Paved,Reg,1Fam,5,1968,1968,1016,1052,Y,1052,0,0,1,1,3,TA,5,0,Attchd,1968,401.6847133,0,0,2006,138500
1297,Paved,Reg,1Fam,6,1963,1963,776,1120,Y,1128,0,0,1,2,3,TA,6,0,Attchd,1963,221.4071848,0,0,2008,155000
1298,Paved,Reg,TwnhsE,5,2005,2006,547,547,Y,1072,0,0,1,2,2,TA,5,0,Basment,2005,312.7031042,0,0,2006,140000
1299,Paved,IR3,1Fam,5,2008,2008,5644,6110,Y,4692,950,0,2,2,3,Ex,12,3,Attchd,2008,707.7325199,480,0,2008,160000
1300,Paved,Reg,1Fam,7,1959,1994,340,1246,Y,1246,0,0,1,1,3,Gd,6,0,Attchd,1959,675.4528556,0,0,2010,154000
1301,Paved,IR1,1Fam,5,1999,1999,694,978,Y,1005,978,0,0,2,3,Gd,9,1,Attchd,1999,520.7810888,0,0,2009,225000
1302,Paved,IR1,1Fam,7,1942,1950,547,771,Y,753,741,0,0,1,3,Gd,7,2,Attchd,1942,265.0918958,0,0,2009,177500
1303,Paved,Reg,1Fam,5,1994,1994,740,1165,Y,1203,1323,0,1,2,4,Gd,8,1,Attchd,1994,667.9543973,0,0,2006,290000
1304,Paved,Reg,1Fam,5,2005,2005,0,1616,Y,1616,0,0,0,2,3,Gd,7,0,Attchd,2005,253.1223602,0,0,2006,232000
1305,Paved,Reg,TwnhsE,5,2004,2004,0,976,Y,976,732,0,0,2,3,Gd,7,0,Detchd,2004,307.4886753,0,0,2006,130000
1306,Paved,IR1,1Fam,5,2006,2007,1572,1652,Y,1652,0,0,1,2,2,Ex,6,2,Attchd,2006,434.0226745,0,0,2009,325000
1307,Paved,IR1,TwnhsE,5,2005,2006,0,1368,Y,1368,0,0,0,2,2,Gd,6,1,Attchd,2005,239.7300977,0,0,2006,202500
1308,Paved,Reg,1Fam,5,1994,1995,746,990,Y,990,0,0,1,1,3,TA,5,0,Detchd,2000,429.7657548,0,0,2009,138000
1309,Paved,Reg,1Fam,7,1948,2005,144,924,Y,1122,0,0,1,1,2,Gd,6,0,Attchd,1948,725.4645734,0,0,2008,147000
1310,Paved,Reg,1Fam,5,1991,1991,1200,1278,Y,1294,0,0,1,2,3,Gd,6,0,Attchd,1991,713.0395484,0,0,2008,179200
1311,Paved,Reg,1Fam,8,1959,2002,1406,1902,Y,1902,0,0,1,2,3,Ex,7,2,Attchd,1959,530.5259434,0,0,2010,335000
1312,Paved,Reg,1Fam,5,2005,2007,925,1274,Y,1274,0,0,1,2,3,Gd,6,0,Attchd,2005,443.1444672,0,0,2007,203000
1313,Paved,IR1,1Fam,5,1990,1990,482,1453,Y,1453,1357,0,0,2,4,Gd,9,1,Attchd,1990,410.8231004,0,0,2007,302000
1314,Paved,IR1,1Fam,5,1999,1999,0,1393,Y,1422,1177,0,0,2,4,Gd,10,1,BuiltIn,1999,386.7752258,0,0,2010,333168
1315,Paved,Reg,1Fam,6,1954,1954,732,948,Y,948,0,0,1,1,3,TA,5,1,Detchd,1956,228.8800723,0,0,2007,119000
1316,Paved,Reg,1Fam,5,1969,1969,500,952,Y,1092,1020,0,0,2,4,TA,9,2,Attchd,1969,380.4603238,0,0,2008,206900
1317,Paved,IR1,1Fam,5,2008,2008,0,1622,Y,1630,0,0,1,2,3,Ex,8,1,Attchd,2008,524.1519329,0,0,2009,295493
1318,Paved,Reg,TwnhsE,5,2006,2007,0,1352,Y,1352,0,0,0,2,2,Gd,5,1,Attchd,2006,875.5678719,0,0,2007,208900
1319,Paved,IR2,1Fam,5,2001,2002,0,1753,Y,1787,0,0,0,2,3,Gd,7,1,Attchd,2001,600.8982586,0,0,2006,275000
1320,Paved,Reg,1Fam,5,1954,1954,492,864,Y,948,0,0,0,1,3,TA,5,0,Attchd,1954,123.4802489,0,0,2007,111000
1321,Paved,Reg,1Fam,3,1957,1957,189,1478,Y,1478,0,0,1,1,3,TA,6,2,Attchd,1957,704.9800693,0,0,2009,156500
1322,Paved,IR1,1Fam,6,1949,1950,0,0,N,720,0,0,0,1,2,TA,4,0,Detchd,1955,848.1316929,0,0,2008,72500
1323,Paved,IR1,1Fam,5,1992,1992,674,750,Y,1061,862,0,1,2,3,Gd,8,1,Attchd,1992,115.7908619,0,0,2010,190000
1324,Paved,Reg,1Fam,7,1940,1950,280,420,Y,708,0,0,0,1,2,Fa,5,0,NA,NA,521.5182786,0,0,2009,82500
1325,Paved,Reg,1Fam,5,2006,2007,0,1795,Y,1795,0,0,0,2,2,Gd,7,1,Attchd,2007,471.5374619,0,0,2007,147000
1326,Paved,Reg,1Fam,4,1922,1950,0,796,N,796,0,0,0,1,2,TA,5,0,NA,NA,462.2105612,0,0,2008,55000
1327,Paved,Reg,1Fam,6,1931,2006,544,544,Y,774,0,0,0,1,3,Gd,6,0,NA,NA,283.2191541,0,0,2007,79000
1328,Paved,Reg,1Fam,9,1982,2008,641,816,Y,816,0,0,0,1,3,Gd,5,1,Attchd,1982,409.0214956,0,0,2008,130500
1329,Paved,Reg,1Fam,7,1920,1950,493,1510,Y,1584,1208,0,0,2,5,TA,8,2,Detchd,1920,582.1964651,0,1150,2008,256000
1330,Paved,IR1,1Fam,5,1998,1998,0,935,Y,955,677,0,0,2,3,TA,8,1,Attchd,1998,455.8293955,0,0,2006,176500
1331,Paved,Reg,1Fam,5,2006,2006,0,1588,Y,1588,0,0,0,2,3,Gd,7,1,Attchd,2006,671.7746563,0,0,2007,227000
1332,Paved,IR1,1Fam,5,1976,1976,483,911,Y,954,0,0,0,1,3,TA,6,0,Detchd,1976,244.5821401,0,0,2006,132500
1333,Paved,Reg,1Fam,6,1938,1958,690,816,Y,816,0,0,1,1,2,TA,3,1,Detchd,1958,328.9884072,0,0,2009,100000
1334,Paved,Reg,1Fam,6,1938,1995,0,803,Y,803,557,0,0,1,2,Gd,6,0,Detchd,1951,421.0204392,0,0,2006,125500
1335,Paved,Reg,TwnhsE,6,1970,1970,765,765,Y,765,600,0,0,1,3,TA,7,0,Attchd,1970,222.678625,0,0,2009,125000
1336,Paved,Reg,1Fam,5,1977,1977,686,1350,Y,1334,0,0,0,2,2,TA,6,1,Attchd,1977,729.3466298,0,0,2009,167900
1337,Paved,IR1,Duplex,5,1973,1973,0,1656,Y,1656,0,0,0,2,4,TA,8,0,Detchd,1973,388.5407392,0,0,2008,135000
1338,Paved,IR1,1Fam,4,1941,1950,0,693,N,693,0,0,0,1,2,Fa,4,0,NA,NA,530.2115411,0,0,2006,52500
1339,Paved,IR1,1Fam,5,2002,2002,700,916,Y,920,941,0,1,2,3,Gd,8,0,BuiltIn,2002,632.3620296,0,0,2006,200000
1340,Paved,IR1,1Fam,7,1972,1972,360,864,Y,864,0,0,0,1,3,TA,5,0,Attchd,1972,368.1459281,0,0,2006,128500
1341,Paved,Reg,1Fam,5,1971,1971,0,858,Y,872,0,0,0,1,3,TA,5,0,Detchd,1974,910.3944039,0,0,2007,123000
1342,Paved,Reg,1Fam,5,2003,2004,814,1114,Y,1114,0,0,1,1,3,Gd,6,0,Detchd,2004,364.7710906,0,0,2008,155000
1343,Paved,Reg,1Fam,5,2002,2002,0,1284,Y,1284,885,0,0,2,3,Gd,7,1,Attchd,2002,346.4563243,0,0,2007,228500
1344,Paved,Reg,1Fam,6,1928,1950,0,896,Y,1172,741,0,0,1,3,TA,9,1,Detchd,1929,114.776626,0,0,2009,177000
1345,Paved,IR1,1Fam,5,2006,2006,0,728,Y,728,728,0,0,2,3,Gd,8,1,Attchd,2006,868.8372075,0,0,2007,155835
1346,Paved,Reg,1Fam,4,1920,1950,250,960,Y,960,0,0,0,1,2,Fa,5,0,Detchd,1997,347.2744603,0,0,2007,108500
1347,Paved,IR2,1Fam,7,1968,2003,297,1568,Y,2156,0,0,0,2,3,TA,9,1,Attchd,1968,330.1025128,0,0,2006,262500
1348,Paved,IR1,1Fam,5,2006,2007,80,1732,Y,1776,0,0,1,2,3,Gd,7,1,Attchd,2006,451.2197445,0,0,2007,283463
1349,Paved,IR3,1Fam,5,1998,1998,1443,1482,Y,1494,0,0,1,2,3,Gd,5,1,Attchd,1998,334.0013889,0,0,2007,215000
1350,Paved,Reg,1Fam,5,1872,1987,259,684,N,938,1215,205,0,2,4,TA,8,0,NA,NA,363.8849421,0,0,2008,122000
1351,Paved,Reg,Duplex,5,1969,1969,500,1248,Y,1338,1296,0,1,2,6,TA,12,0,Detchd,1969,902.2442165,0,0,2009,200000
1352,Paved,IR1,1Fam,6,1962,1962,319,858,Y,858,858,0,0,1,4,TA,8,1,Attchd,1962,545.9769543,0,0,2008,171000
1353,Paved,Reg,1Fam,9,1937,2000,0,698,Y,786,390,0,0,1,2,TA,4,0,Detchd,1999,580.5499358,0,0,2009,134900
1354,Paved,IR1,1Fam,5,1995,1996,816,2033,Y,2053,1185,0,1,2,4,Gd,9,1,Attchd,1996,274.3994797,0,0,2010,410000
1355,Paved,IR1,1Fam,5,2000,2000,735,992,Y,992,873,0,1,2,3,Gd,7,1,Attchd,2000,204.626726,0,0,2008,235000
1356,Paved,IR1,1Fam,6,1968,1992,0,570,Y,1222,698,0,0,3,4,Gd,8,1,Attchd,1968,449.6890432,0,0,2006,170000
1357,Paved,Reg,1Fam,5,1966,1966,340,864,Y,892,0,0,0,1,3,TA,5,0,Attchd,1966,355.8471187,0,0,2008,110000
1358,Paved,IR1,1Fam,6,1971,2008,734,1078,Y,1078,0,0,1,1,3,TA,6,1,Attchd,1971,522.3163453,0,0,2010,149900
1359,Paved,Reg,Twnhs,5,2000,2000,378,756,Y,769,804,0,0,2,3,Gd,5,0,Detchd,2000,315.369599,0,0,2010,177500
1360,Paved,Reg,1Fam,5,2004,2005,1447,1980,Y,1980,0,0,1,2,3,Ex,8,1,Attchd,2004,132.7362445,0,0,2006,315000
1361,Paved,Reg,1Fam,6,1921,1998,0,612,Y,990,1611,0,0,3,4,TA,8,0,BuiltIn,1998,723.3112397,0,0,2008,189000
1362,Paved,IR1,1Fam,5,2005,2005,1274,1530,Y,1530,0,0,1,2,3,Gd,7,1,Attchd,2005,-70.72055468,0,0,2009,260000
1363,Paved,IR1,1Fam,4,1920,2007,0,715,Y,1281,457,0,0,2,4,TA,7,1,Attchd,1920,557.2117209,0,0,2009,104900
1364,Paved,IR1,1Fam,5,2006,2007,0,616,Y,616,796,0,0,2,3,Gd,6,1,BuiltIn,2007,471.9238743,0,0,2007,156932
1365,Paved,Reg,TwnhsE,5,2005,2005,0,600,Y,520,600,80,0,2,2,Gd,4,0,Detchd,2005,168.968353,0,0,2006,144152
1366,Paved,Reg,1Fam,5,2000,2000,533,814,Y,814,860,0,1,2,3,Gd,7,0,Attchd,2000,485.0818208,0,0,2010,216000
1367,Paved,IR1,1Fam,5,1999,1999,633,873,Y,882,908,0,1,2,3,Gd,7,0,Attchd,1999,104.0648662,0,0,2008,193000
1368,Paved,Reg,TwnhsE,6,1977,1977,548,757,Y,925,550,0,0,2,4,TA,6,1,Attchd,1977,662.1889028,0,0,2006,127000
1369,Paved,Reg,TwnhsE,5,2003,2004,685,848,Y,848,0,0,1,1,1,Gd,4,0,Attchd,2003,618.0656441,0,0,2009,144000
1370,Paved,IR2,1Fam,5,2003,2003,370,1657,Y,1668,0,0,1,2,3,Gd,8,1,Attchd,2003,315.6749179,0,0,2010,232000
1371,Paved,Reg,1Fam,6,1920,1950,315,840,Y,840,534,0,0,1,2,TA,6,0,Detchd,1967,114.7516941,0,0,2009,105000
1372,Paved,Reg,1Fam,6,1955,1996,831,992,Y,1661,0,0,1,1,3,Gd,8,1,BuiltIn,1955,771.8639011,0,0,2008,165500
1373,Paved,Reg,1Fam,6,1998,1998,975,1108,Y,1108,989,0,1,2,3,Gd,8,1,Detchd,1998,333.2264806,0,0,2006,274300
1374,Paved,Reg,1Fam,5,2001,2002,1282,2633,Y,2633,0,0,1,2,2,Ex,8,2,Attchd,2001,248.5567654,0,0,2007,466500
1375,Paved,Reg,1Fam,5,2005,2005,0,1026,Y,1026,932,0,0,2,3,Gd,9,1,Attchd,2005,448.2688822,0,0,2008,250000
1376,Paved,IR1,1Fam,5,2007,2007,0,1571,Y,1571,0,0,0,2,3,Gd,7,1,Attchd,2007,419.2899243,0,0,2007,239000
1377,Paved,Reg,1Fam,5,1930,1950,384,768,N,790,0,0,0,1,2,TA,4,0,Detchd,1925,553.7997125,0,0,2008,91000
1378,Paved,Reg,1Fam,5,1941,1960,408,984,Y,984,620,0,0,2,3,TA,6,0,Detchd,1977,278.6915635,0,0,2009,117000
1379,Paved,Reg,Twnhs,5,1973,1973,309,483,Y,483,504,0,0,1,2,TA,5,0,Detchd,1973,474.114883,0,0,2006,83000
1380,Paved,Reg,1Fam,5,2006,2007,0,384,Y,754,640,0,0,2,3,Gd,7,0,BuiltIn,2007,353.6777042,0,0,2008,167500
1381,Paved,Reg,1Fam,3,1914,1950,203,864,N,864,0,0,1,1,2,TA,5,0,Detchd,1938,775.0684794,0,0,2010,58500
1382,Paved,IR1,1Fam,7,1970,1970,865,1205,Y,2117,0,0,0,2,4,TA,7,2,Attchd,1970,215.1476685,0,0,2008,237500
1383,Paved,Reg,1Fam,7,1920,1950,0,596,Y,998,764,0,1,1,4,Gd,8,0,Detchd,1989,421.4471728,0,0,2006,157000
1384,Paved,Reg,1Fam,7,1918,2007,0,816,Y,1416,0,0,0,2,3,Gd,7,0,Attchd,2007,193.6363216,0,0,2007,112000
1385,Paved,Reg,1Fam,5,1939,1950,204,560,Y,698,560,0,0,1,2,TA,6,0,Detchd,1939,360.5322464,0,0,2009,105000
1386,Paved,Reg,1Fam,8,1922,2007,735,796,Y,796,358,0,1,1,3,Gd,7,0,Detchd,1922,271.381381,0,0,2010,125500
1387,Paved,IR1,1Fam,5,1978,1978,790,1392,Y,1392,1392,0,1,3,5,Gd,12,2,Attchd,1978,522.5760951,519,2000,2006,250000
1388,Paved,Reg,1Fam,7,1916,1950,168,714,N,1664,862,0,0,2,5,Gd,10,1,Detchd,1916,343.8091147,0,0,2007,136000
1389,Paved,IR1,1Fam,5,2006,2007,1320,1746,Y,1746,0,0,1,2,3,Ex,7,2,Attchd,2006,781.5303135,0,0,2009,377500
1390,Paved,Reg,1Fam,6,1941,1950,375,735,Y,869,349,0,0,1,3,TA,6,1,Detchd,2003,178.588468,0,0,2007,131000
1391,Paved,Reg,1Fam,5,2000,2000,1400,1525,Y,1525,0,0,1,2,3,Gd,6,0,Attchd,2000,158.8847454,0,0,2006,235000
1392,Paved,Reg,Duplex,5,1967,1967,0,1584,Y,1584,0,0,0,2,4,TA,8,0,Detchd,1967,445.4906162,0,0,2009,124000
1393,Paved,Reg,1Fam,5,1967,1967,769,864,Y,900,0,0,1,1,3,TA,6,1,Attchd,1967,667.7313939,0,0,2006,123000
1394,Paved,Reg,2fmCon,7,1905,2000,0,482,N,1221,691,0,0,2,3,TA,7,1,Detchd,2003,457.3534584,0,0,2008,163000
1395,Paved,Reg,TwnhsE,5,2006,2006,1070,1356,Y,1500,0,0,1,2,2,Gd,6,1,Attchd,2006,273.9827178,0,0,2006,246578
1396,Paved,IR1,1Fam,5,2005,2006,0,1094,Y,1133,1349,0,0,2,4,Gd,9,1,BuiltIn,2005,360.0013716,0,0,2007,281213
1397,Paved,IR1,1Fam,5,1948,1950,353,747,Y,1687,0,0,1,1,3,TA,7,2,Detchd,1966,760.5113185,0,0,2010,160000
1398,Paved,Reg,1Fam,8,1920,2004,0,939,Y,939,574,0,0,1,4,TA,8,0,Detchd,1933,622.6864266,0,0,2007,137500
1399,Paved,Reg,1Fam,4,1950,1982,180,1208,Y,1136,768,0,1,1,3,TA,7,0,Attchd,1950,465.3704431,0,0,2009,138000
1400,Paved,Reg,1Fam,6,1925,1990,264,976,Y,1160,448,0,0,2,3,Gd,7,1,Detchd,1925,309.2677661,0,0,2009,137450
1401,Paved,Reg,1Fam,7,1929,1950,0,862,Y,950,208,0,0,1,3,TA,5,1,BuiltIn,1929,531.1567483,0,0,2008,120000
1402,Paved,IR1,1Fam,5,2004,2004,759,839,Y,864,729,0,1,2,3,TA,8,1,Attchd,2004,58.89517073,0,0,2008,193000
1403,Paved,Reg,1Fam,5,2006,2006,0,1286,Y,1294,0,0,0,2,2,Gd,6,1,Attchd,2006,426.5744566,0,0,2006,193879
1404,Paved,IR1,1Fam,5,2007,2007,929,1485,Y,1464,0,0,1,2,3,Gd,6,0,Attchd,2007,591.3198143,0,0,2007,282922
1405,Paved,Reg,1Fam,4,1915,1950,0,672,Y,694,520,0,0,1,3,TA,6,0,Detchd,1998,535.8417507,0,0,2006,105000
1406,Paved,IR1,TwnhsE,5,2004,2005,1373,1594,Y,1646,0,0,1,2,2,Gd,5,1,Attchd,2004,327.5444076,0,0,2008,275000
1407,Paved,Reg,1Fam,7,1972,2007,656,768,Y,768,0,0,1,1,2,TA,5,0,Detchd,1988,453.9882655,0,0,2009,133000
1408,Paved,IR1,1Fam,5,1985,1985,625,833,Y,833,0,0,1,1,3,TA,5,0,NA,NA,214.1274973,0,0,2009,112000
1409,Paved,Reg,1Fam,7,1910,1950,0,622,Y,741,622,0,0,1,3,TA,6,0,Detchd,1966,744.6149088,0,0,2010,125500
1410,Paved,IR1,1Fam,6,1986,1991,0,791,Y,1236,857,0,0,2,3,TA,7,1,Attchd,1986,553.8190995,0,0,2008,215000
1411,Paved,Reg,1Fam,5,2001,2001,666,944,Y,944,896,0,1,2,3,Gd,6,0,Attchd,2001,138.5402849,0,0,2009,230000
1412,Paved,Reg,1Fam,8,1950,2005,120,856,Y,1112,556,0,0,1,3,TA,6,0,Attchd,1950,224.3488941,0,0,2009,140000
1413,Paved,Reg,Duplex,5,1949,1950,0,0,N,1040,0,0,0,2,2,TA,6,0,Detchd,1956,332.8096723,0,0,2009,90000
1414,Paved,IR1,1Fam,5,2005,2006,976,1844,Y,1844,0,0,1,2,2,Gd,7,1,Attchd,2005,192.9004975,0,0,2009,257000
1415,Paved,Reg,1Fam,7,1923,2000,0,833,Y,1053,795,0,0,1,4,Gd,8,1,Detchd,1922,450.8767142,0,0,2008,207000
1416,Paved,Reg,TwnhsE,5,2007,2007,988,1386,Y,1569,0,0,0,2,1,Gd,7,1,Attchd,2007,534.8615841,0,0,2009,175900
1417,Paved,Reg,2fmCon,6,1885,1950,0,777,Y,1246,1044,0,0,2,4,TA,11,0,Detchd,1971,698.39008,0,0,2010,122500
1418,Paved,IR1,1Fam,5,1998,1998,781,1284,Y,1310,1140,0,1,2,3,Gd,7,1,Attchd,1998,271.3475901,0,0,2009,340000
1419,Paved,Reg,1Fam,5,1963,1963,25,1144,Y,1144,0,0,1,1,3,TA,6,0,Detchd,1962,107.7483332,0,0,2008,124000
1420,Paved,IR1,1Fam,5,1969,1969,1110,1844,Y,1844,0,0,1,2,3,Gd,7,1,Attchd,1969,138.380546,0,0,2006,223000
1421,Paved,Reg,1Fam,6,1968,1968,404,708,Y,708,708,0,0,2,3,TA,7,1,Attchd,1968,595.7697614,0,0,2006,179900
1422,Paved,Reg,TwnhsE,5,1977,1977,360,1069,Y,1069,0,0,0,2,2,TA,4,1,Attchd,1977,251.3738115,0,0,2010,127500
1423,Paved,Reg,TwnhsE,5,2003,2003,686,848,Y,848,0,0,1,1,1,Gd,3,0,Attchd,2003,191.6066051,0,0,2008,136500
1424,Paved,IR1,1Fam,7,1966,1966,0,697,Y,1575,626,0,0,2,4,Gd,8,1,Attchd,1966,566.1015063,738,0,2006,274970
1425,Paved,Reg,1Fam,5,1958,1983,457,1024,Y,1344,0,0,1,1,2,TA,6,1,Detchd,1970,512.6158155,0,0,2007,144000
1426,Paved,IR1,1Fam,6,1959,1959,0,1252,Y,1252,0,0,0,1,3,Gd,7,0,Detchd,1960,722.7138217,0,0,2008,142000
1427,Paved,IR1,1Fam,5,1994,1994,1000,1223,Y,1223,904,0,1,2,3,Gd,5,2,Attchd,1994,67.96493316,0,0,2008,271000
1428,Paved,Reg,1Fam,6,1945,1950,580,913,Y,1048,510,0,1,1,3,TA,6,1,Attchd,1962,519.4697948,0,0,2008,140000
1429,Paved,Reg,1Fam,7,1940,1992,510,788,Y,804,0,0,1,1,2,Gd,4,2,Attchd,1940,184.0707158,0,0,2010,119000
1430,Paved,IR1,1Fam,7,1981,1981,678,1440,Y,1440,0,0,0,2,3,Gd,7,1,Attchd,1981,808.2095983,0,0,2007,182900
1431,Paved,IR3,1Fam,5,2005,2005,0,732,Y,734,1104,0,0,2,4,TA,7,1,BuiltIn,2005,325.701463,0,0,2006,192140
1432,Paved,IR1,TwnhsE,6,1976,1976,958,958,Y,958,0,0,0,2,2,TA,5,0,Attchd,1976,805.9450467,0,0,2009,143750
1433,Paved,Reg,1Fam,6,1927,2007,0,656,Y,968,0,0,0,2,4,TA,5,0,Detchd,1928,639.1632462,0,0,2007,64500
1434,Paved,IR1,1Fam,5,2000,2000,0,936,Y,962,830,0,1,2,3,TA,8,1,Attchd,2000,550.1836322,0,0,2008,186500
1435,Paved,Reg,1Fam,5,1977,1977,936,1126,Y,1126,0,0,1,2,3,TA,5,1,Attchd,1977,649.9816411,0,0,2006,160000
1436,Paved,Reg,1Fam,9,1962,2005,0,1319,Y,1537,0,0,1,1,3,Gd,7,1,Attchd,1962,484.2145557,0,0,2008,174000
1437,Paved,Reg,1Fam,6,1971,1971,616,864,Y,864,0,0,0,1,3,TA,5,0,Detchd,1974,668.8548449,0,0,2007,120500
1438,Paved,Reg,1Fam,5,2008,2008,1336,1932,Y,1932,0,0,1,2,2,Ex,7,1,Attchd,2008,148.9732821,0,0,2008,394617
1439,Paved,Reg,1Fam,7,1957,1996,600,912,Y,1236,0,0,1,1,2,TA,6,0,Attchd,1957,322.6447383,0,0,2010,149700
1440,Paved,Reg,1Fam,6,1979,1979,315,539,Y,1040,685,0,0,2,3,TA,6,1,Attchd,1979,1028.172837,0,0,2007,197000
1441,Paved,IR1,1Fam,7,1922,1994,0,588,Y,1423,748,384,0,2,3,TA,11,1,Detchd,1993,444.8409245,0,0,2008,191000
1442,Paved,Reg,TwnhsE,5,2004,2004,697,848,Y,848,0,0,1,1,1,Gd,3,1,Attchd,2004,373.7809831,0,0,2008,149300
1443,Paved,Reg,1Fam,5,2008,2008,765,1017,Y,1026,981,0,1,2,3,Ex,10,1,Attchd,2008,519.7485587,0,0,2009,310000
1444,Paved,Reg,1Fam,6,1916,1950,0,952,N,952,0,0,0,1,2,Fa,4,1,Detchd,1916,687.4088096,0,0,2009,121000
1445,Paved,Reg,1Fam,5,2004,2004,0,1422,Y,1422,0,0,0,2,3,Gd,7,0,Attchd,2004,377.5435317,0,0,2007,179600
1446,Paved,Reg,1Fam,5,1966,1966,187,814,Y,913,0,0,1,1,3,TA,6,0,Detchd,1990,690.1606953,0,0,2007,129000
1447,Paved,IR1,1Fam,7,1962,1962,593,1188,Y,1188,0,0,0,1,3,TA,6,0,Attchd,1962,525.3627419,0,0,2010,157900
1448,Paved,Reg,1Fam,5,1995,1996,1079,1220,Y,1220,870,0,1,2,3,Gd,8,1,Attchd,1995,571.0824555,0,0,2007,240000
1449,Paved,Reg,1Fam,7,1910,2000,0,560,N,796,550,0,0,1,2,TA,6,0,Detchd,1950,768.8300103,0,0,2007,112000
1450,Paved,Reg,Twnhs,7,1970,1970,553,630,Y,630,0,0,1,1,1,Ex,3,0,NA,NA,349.8207607,0,0,2006,92000
1451,Paved,Reg,Duplex,5,1974,1974,0,896,Y,896,896,0,0,2,4,TA,8,0,NA,NA,334.3676664,0,0,2009,136000
1452,Paved,Reg,1Fam,5,2008,2009,0,1573,Y,1578,0,0,0,2,3,Ex,7,1,Attchd,2008,763.6602206,0,0,2009,287090
1453,Paved,Reg,TwnhsE,5,2005,2005,547,547,Y,1072,0,0,1,1,2,TA,5,0,Basment,2005,514.4236348,0,0,2006,145000
1454,Paved,Reg,1Fam,5,2006,2006,0,1140,Y,1140,0,0,0,1,3,TA,6,0,NA,NA,538.6064735,0,0,2006,84500
1455,Paved,Reg,1Fam,5,2004,2005,410,1221,Y,1221,0,0,1,2,2,Gd,6,0,Attchd,2004,689.0609093,0,0,2009,185000
1456,Paved,Reg,1Fam,5,1999,2000,0,953,Y,953,694,0,0,2,3,TA,7,1,Attchd,1999,644.1002399,0,0,2007,175000
1457,Paved,Reg,1Fam,6,1978,1988,790,1542,Y,2073,0,0,1,2,3,TA,7,2,Attchd,1978,180.8642033,0,0,2010,210000
1458,Paved,Reg,1Fam,9,1941,2006,275,1152,Y,1188,1152,0,0,2,4,Gd,9,2,Attchd,1941,439.3639957,0,2500,2010,266500
1459,Paved,Reg,1Fam,6,1950,1996,49,1078,Y,1078,0,0,1,1,2,Gd,5,0,Attchd,1950,603.1436917,0,0,2010,142125
